customerID,total_returns,total_orders,return_rate,customer_return_behavior
55142,6,6,1.0,high
55144,0,7,0.0,low
55145,2,5,0.4,moderately low
55148,0,4,0.0,low
55149,1,1,1.0,high
55150,5,6,0.8333333333333334,high
55151,1,1,1.0,high
55152,7,11,0.6363636363636364,moderately high
55153,0,1,0.0,low
55156,3,4,0.75,high
55157,1,2,0.5,moderately high
55158,2,3,0.6666666666666666,moderately high
55161,1,1,1.0,high
55163,7,7,1.0,high
55165,2,6,0.3333333333333333,moderately low
55166,11,17,0.6470588235294118,moderately high
55169,2,3,0.6666666666666666,moderately high
55171,2,2,1.0,high
55172,4,5,0.8,high
55175,3,3,1.0,high
55177,3,7,0.42857142857142855,moderately low
55179,4,5,0.8,high
55181,6,6,1.0,high
55183,1,2,0.5,moderately high
55184,4,8,0.5,moderately high
55186,41,70,0.5857142857142857,moderately high
55189,1,2,0.5,moderately high
55190,6,8,0.75,high
55191,0,7,0.0,low
55192,1,4,0.25,moderately low
55193,3,11,0.2727272727272727,moderately low
55194,7,13,0.5384615384615384,moderately high
55195,2,2,1.0,high
55198,9,18,0.5,moderately high
55199,4,5,0.8,high
55200,1,2,0.5,moderately high
55201,4,6,0.6666666666666666,moderately high
55203,4,8,0.5,moderately high
55204,9,15,0.6,moderately high
55205,7,12,0.5833333333333334,moderately high
55206,1,3,0.3333333333333333,moderately low
55207,0,1,0.0,low
55208,0,2,0.0,low
55209,1,26,0.038461538461538464,low
55212,5,10,0.5,moderately high
55213,12,23,0.5217391304347826,moderately high
55215,0,3,0.0,low
55218,1,6,0.16666666666666666,low
55220,0,2,0.0,low
55221,0,12,0.0,low
55222,0,1,0.0,low
55223,8,10,0.8,high
55226,12,23,0.5217391304347826,moderately high
55227,2,5,0.4,moderately low
55228,0,3,0.0,low
55229,3,3,1.0,high
55230,1,3,0.3333333333333333,moderately low
55231,2,4,0.5,moderately high
55232,2,4,0.5,moderately high
55233,7,14,0.5,moderately high
55238,0,2,0.0,low
55240,4,9,0.4444444444444444,moderately low
55243,0,1,0.0,low
55244,0,3,0.0,low
55245,0,1,0.0,low
55246,6,18,0.3333333333333333,moderately low
55247,5,6,0.8333333333333334,high
55249,2,2,1.0,high
55251,1,6,0.16666666666666666,low
55253,3,3,1.0,high
55255,0,3,0.0,low
55257,2,5,0.4,moderately low
55258,2,2,1.0,high
55259,1,1,1.0,high
55260,0,1,0.0,low
55261,3,3,1.0,high
55264,0,16,0.0,low
55267,4,6,0.6666666666666666,moderately high
55270,6,7,0.8571428571428571,high
55271,3,4,0.75,high
55275,3,7,0.42857142857142855,moderately low
55279,6,17,0.35294117647058826,moderately low
55281,0,1,0.0,low
55282,2,8,0.25,moderately low
55283,4,12,0.3333333333333333,moderately low
55285,0,1,0.0,low
55289,1,4,0.25,moderately low
55290,0,1,0.0,low
55298,0,7,0.0,low
55300,1,5,0.2,low
55303,1,3,0.3333333333333333,moderately low
55304,15,21,0.7142857142857143,moderately high
55305,5,11,0.45454545454545453,moderately low
55306,0,3,0.0,low
55307,1,2,0.5,moderately high
55310,0,5,0.0,low
55313,1,4,0.25,moderately low
55314,3,8,0.375,moderately low
55316,8,12,0.6666666666666666,moderately high
55317,5,6,0.8333333333333334,high
55320,0,1,0.0,low
55326,0,2,0.0,low
55327,1,1,1.0,high
55328,21,28,0.75,high
55329,2,6,0.3333333333333333,moderately low
55330,2,4,0.5,moderately high
55332,5,6,0.8333333333333334,high
55333,2,3,0.6666666666666666,moderately high
55334,1,2,0.5,moderately high
55335,0,2,0.0,low
55336,1,2,0.5,moderately high
55338,0,2,0.0,low
55341,5,9,0.5555555555555556,moderately high
55342,11,13,0.8461538461538461,high
55344,2,5,0.4,moderately low
55346,0,1,0.0,low
55347,0,2,0.0,low
55348,10,19,0.5263157894736842,moderately high
55349,4,7,0.5714285714285714,moderately high
55351,2,3,0.6666666666666666,moderately high
55352,0,1,0.0,low
55354,4,5,0.8,high
55355,1,1,1.0,high
55359,13,22,0.5909090909090909,moderately high
55361,2,2,1.0,high
55362,1,1,1.0,high
55364,4,13,0.3076923076923077,moderately low
55365,0,1,0.0,low
55366,15,23,0.6521739130434783,moderately high
55368,1,3,0.3333333333333333,moderately low
55372,6,16,0.375,moderately low
55374,0,1,0.0,low
55376,0,2,0.0,low
55379,7,7,1.0,high
55380,1,2,0.5,moderately high
55382,3,3,1.0,high
55383,0,1,0.0,low
55384,0,1,0.0,low
55385,0,2,0.0,low
55388,3,4,0.75,high
55389,0,2,0.0,low
55390,0,1,0.0,low
55391,3,9,0.3333333333333333,moderately low
55392,1,1,1.0,high
55393,2,3,0.6666666666666666,moderately high
55394,3,7,0.42857142857142855,moderately low
55396,1,2,0.5,moderately high
55399,0,2,0.0,low
55400,3,5,0.6,moderately high
55403,0,1,0.0,low
55405,0,2,0.0,low
55407,8,13,0.6153846153846154,moderately high
55408,0,1,0.0,low
55409,6,9,0.6666666666666666,moderately high
55410,1,3,0.3333333333333333,moderately low
55412,2,7,0.2857142857142857,moderately low
55415,0,1,0.0,low
55417,5,8,0.625,moderately high
55418,0,7,0.0,low
55419,15,16,0.9375,high
55423,0,2,0.0,low
55424,4,5,0.8,high
55426,1,4,0.25,moderately low
55427,6,8,0.75,high
55428,0,1,0.0,low
55433,1,2,0.5,moderately high
55434,10,26,0.38461538461538464,moderately low
55437,1,4,0.25,moderately low
55438,0,2,0.0,low
55439,1,3,0.3333333333333333,moderately low
55440,2,6,0.3333333333333333,moderately low
55441,2,3,0.6666666666666666,moderately high
55442,0,4,0.0,low
55443,0,1,0.0,low
55444,2,3,0.6666666666666666,moderately high
55445,3,4,0.75,high
55446,0,2,0.0,low
55447,2,4,0.5,moderately high
55448,0,1,0.0,low
55449,1,3,0.3333333333333333,moderately low
55452,2,2,1.0,high
55453,0,1,0.0,low
55454,0,3,0.0,low
55460,1,1,1.0,high
55462,3,7,0.42857142857142855,moderately low
55463,4,6,0.6666666666666666,moderately high
55464,2,3,0.6666666666666666,moderately high
55465,8,19,0.42105263157894735,moderately low
55468,2,4,0.5,moderately high
55470,6,13,0.46153846153846156,moderately low
55472,1,5,0.2,low
55473,0,3,0.0,low
55476,1,3,0.3333333333333333,moderately low
55477,1,7,0.14285714285714285,low
55478,1,4,0.25,moderately low
55479,4,35,0.11428571428571428,low
55480,0,4,0.0,low
55481,2,4,0.5,moderately high
55482,1,1,1.0,high
55484,0,1,0.0,low
55485,19,21,0.9047619047619048,high
55489,2,3,0.6666666666666666,moderately high
55490,0,1,0.0,low
55492,0,1,0.0,low
55493,0,1,0.0,low
55494,0,1,0.0,low
55495,0,3,0.0,low
55496,1,3,0.3333333333333333,moderately low
55497,10,13,0.7692307692307693,high
55498,8,13,0.6153846153846154,moderately high
55499,0,1,0.0,low
55500,2,3,0.6666666666666666,moderately high
55501,4,6,0.6666666666666666,moderately high
55502,1,4,0.25,moderately low
55503,1,4,0.25,moderately low
55504,4,8,0.5,moderately high
55505,0,3,0.0,low
55506,4,5,0.8,high
55511,1,2,0.5,moderately high
55513,2,5,0.4,moderately low
55514,0,1,0.0,low
55515,4,8,0.5,moderately high
55517,0,5,0.0,low
55518,0,4,0.0,low
55519,0,2,0.0,low
55520,0,1,0.0,low
55521,3,8,0.375,moderately low
55522,0,2,0.0,low
55523,7,9,0.7777777777777778,high
55524,2,3,0.6666666666666666,moderately high
55525,1,3,0.3333333333333333,moderately low
55527,3,6,0.5,moderately high
55530,2,3,0.6666666666666666,moderately high
55531,21,38,0.5526315789473685,moderately high
55536,0,1,0.0,low
55537,1,4,0.25,moderately low
55538,0,1,0.0,low
55539,0,2,0.0,low
55541,0,1,0.0,low
55545,0,1,0.0,low
55546,1,2,0.5,moderately high
55547,0,3,0.0,low
55548,10,11,0.9090909090909091,high
55549,1,4,0.25,moderately low
55551,0,1,0.0,low
55552,1,2,0.5,moderately high
55553,24,29,0.8275862068965517,high
55554,12,18,0.6666666666666666,moderately high
55555,5,5,1.0,high
55557,2,4,0.5,moderately high
55558,7,12,0.5833333333333334,moderately high
55559,1,3,0.3333333333333333,moderately low
55560,2,4,0.5,moderately high
55561,0,2,0.0,low
55562,4,5,0.8,high
55563,2,2,1.0,high
55564,0,3,0.0,low
55566,0,6,0.0,low
55567,0,2,0.0,low
55569,0,2,0.0,low
55570,4,7,0.5714285714285714,moderately high
55572,3,3,1.0,high
55573,0,1,0.0,low
55574,7,18,0.3888888888888889,moderately low
55575,9,11,0.8181818181818182,high
55576,2,3,0.6666666666666666,moderately high
55577,2,2,1.0,high
55579,5,7,0.7142857142857143,moderately high
55580,0,1,0.0,low
55581,0,3,0.0,low
55582,0,2,0.0,low
55583,4,9,0.4444444444444444,moderately low
55584,0,4,0.0,low
55585,2,6,0.3333333333333333,moderately low
55587,0,1,0.0,low
55588,1,5,0.2,low
55589,4,5,0.8,high
55590,7,8,0.875,high
55591,1,5,0.2,low
55592,1,4,0.25,moderately low
55593,1,3,0.3333333333333333,moderately low
55594,0,1,0.0,low
55597,9,13,0.6923076923076923,moderately high
55599,1,2,0.5,moderately high
55600,0,1,0.0,low
55602,0,1,0.0,low
55606,1,1,1.0,high
55608,2,8,0.25,moderately low
55610,0,1,0.0,low
55611,3,4,0.75,high
55612,1,2,0.5,moderately high
55614,13,18,0.7222222222222222,moderately high
55616,5,5,1.0,high
55618,6,9,0.6666666666666666,moderately high
55621,1,2,0.5,moderately high
55622,0,1,0.0,low
55624,1,2,0.5,moderately high
55625,0,1,0.0,low
55627,6,8,0.75,high
55628,0,3,0.0,low
55629,0,1,0.0,low
55630,1,9,0.1111111111111111,low
55631,1,7,0.14285714285714285,low
55632,3,9,0.3333333333333333,moderately low
55633,0,3,0.0,low
55634,0,1,0.0,low
55636,3,15,0.2,low
55637,0,2,0.0,low
55638,0,1,0.0,low
55639,2,6,0.3333333333333333,moderately low
55640,0,7,0.0,low
55642,5,6,0.8333333333333334,high
55644,0,2,0.0,low
55645,1,1,1.0,high
55646,0,1,0.0,low
55648,2,3,0.6666666666666666,moderately high
55649,0,2,0.0,low
55650,0,1,0.0,low
55651,0,1,0.0,low
55652,0,1,0.0,low
55653,3,6,0.5,moderately high
55654,0,1,0.0,low
55657,1,3,0.3333333333333333,moderately low
55659,1,2,0.5,moderately high
55660,6,6,1.0,high
55661,0,7,0.0,low
55662,2,8,0.25,moderately low
55665,5,5,1.0,high
55666,1,2,0.5,moderately high
55667,0,3,0.0,low
55668,0,2,0.0,low
55670,6,12,0.5,moderately high
55671,2,3,0.6666666666666666,moderately high
55672,2,2,1.0,high
55673,15,26,0.5769230769230769,moderately high
55674,2,8,0.25,moderately low
55675,0,1,0.0,low
55676,1,11,0.09090909090909091,low
55677,1,3,0.3333333333333333,moderately low
55678,0,5,0.0,low
55679,0,3,0.0,low
55680,4,5,0.8,high
55681,0,1,0.0,low
55684,0,1,0.0,low
55685,8,11,0.7272727272727273,moderately high
55686,1,14,0.07142857142857142,low
55687,2,3,0.6666666666666666,moderately high
55688,2,4,0.5,moderately high
55690,1,3,0.3333333333333333,moderately low
55691,0,1,0.0,low
55692,4,7,0.5714285714285714,moderately high
55693,0,2,0.0,low
55697,0,2,0.0,low
55699,3,3,1.0,high
55701,0,1,0.0,low
55702,0,9,0.0,low
55703,2,4,0.5,moderately high
55704,1,2,0.5,moderately high
55706,3,3,1.0,high
55708,1,1,1.0,high
55709,3,11,0.2727272727272727,moderately low
55710,1,1,1.0,high
55711,2,3,0.6666666666666666,moderately high
55713,3,9,0.3333333333333333,moderately low
55714,1,2,0.5,moderately high
55716,3,4,0.75,high
55723,0,1,0.0,low
55724,7,15,0.4666666666666667,moderately low
55725,6,7,0.8571428571428571,high
55726,0,3,0.0,low
55730,0,2,0.0,low
55731,4,4,1.0,high
55732,0,1,0.0,low
55733,0,2,0.0,low
55735,0,1,0.0,low
55736,2,7,0.2857142857142857,moderately low
55737,2,10,0.2,low
55738,0,6,0.0,low
55739,0,1,0.0,low
55740,5,11,0.45454545454545453,moderately low
55741,0,1,0.0,low
55742,8,9,0.8888888888888888,high
55743,1,2,0.5,moderately high
55744,0,2,0.0,low
55745,0,5,0.0,low
55747,4,5,0.8,high
55748,3,8,0.375,moderately low
55751,0,3,0.0,low
55752,0,1,0.0,low
55753,2,10,0.2,low
55756,2,9,0.2222222222222222,low
55757,3,5,0.6,moderately high
55758,3,10,0.3,moderately low
55759,0,2,0.0,low
55760,0,1,0.0,low
55762,12,12,1.0,high
55763,0,1,0.0,low
55764,0,1,0.0,low
55765,4,14,0.2857142857142857,moderately low
55767,2,2,1.0,high
55768,0,2,0.0,low
55769,3,4,0.75,high
55770,0,2,0.0,low
55773,2,4,0.5,moderately high
55774,2,3,0.6666666666666666,moderately high
55775,4,6,0.6666666666666666,moderately high
55777,1,1,1.0,high
55778,0,2,0.0,low
55779,15,20,0.75,high
55780,1,3,0.3333333333333333,moderately low
55781,2,5,0.4,moderately low
55784,2,6,0.3333333333333333,moderately low
55785,0,2,0.0,low
55786,0,1,0.0,low
55788,1,2,0.5,moderately high
55789,2,5,0.4,moderately low
55790,12,22,0.5454545454545454,moderately high
55791,14,21,0.6666666666666666,moderately high
55794,0,3,0.0,low
55795,1,3,0.3333333333333333,moderately low
55796,0,4,0.0,low
55797,0,4,0.0,low
55798,12,15,0.8,high
55799,2,4,0.5,moderately high
55800,24,41,0.5853658536585366,moderately high
55801,3,3,1.0,high
55802,1,1,1.0,high
55804,2,3,0.6666666666666666,moderately high
55806,0,2,0.0,low
55807,2,2,1.0,high
55811,1,3,0.3333333333333333,moderately low
55812,1,3,0.3333333333333333,moderately low
55815,1,1,1.0,high
55816,2,2,1.0,high
55817,1,1,1.0,high
55818,0,1,0.0,low
55819,14,20,0.7,moderately high
55820,0,1,0.0,low
55821,0,3,0.0,low
55822,2,4,0.5,moderately high
55823,3,3,1.0,high
55824,16,33,0.48484848484848486,moderately low
55825,4,10,0.4,moderately low
55826,0,2,0.0,low
55827,0,2,0.0,low
55828,1,5,0.2,low
55829,2,14,0.14285714285714285,low
55830,2,2,1.0,high
55831,1,1,1.0,high
55832,6,8,0.75,high
55833,0,3,0.0,low
55835,1,2,0.5,moderately high
55836,0,2,0.0,low
55837,7,8,0.875,high
55838,0,1,0.0,low
55839,4,5,0.8,high
55840,0,1,0.0,low
55841,3,8,0.375,moderately low
55842,5,5,1.0,high
55844,1,3,0.3333333333333333,moderately low
55845,3,4,0.75,high
55847,9,13,0.6923076923076923,moderately high
55849,3,7,0.42857142857142855,moderately low
55850,2,4,0.5,moderately high
55851,2,5,0.4,moderately low
55852,0,1,0.0,low
55854,11,40,0.275,moderately low
55857,1,2,0.5,moderately high
55859,15,22,0.6818181818181818,moderately high
55860,2,3,0.6666666666666666,moderately high
55861,0,1,0.0,low
55862,1,3,0.3333333333333333,moderately low
55863,1,1,1.0,high
55866,3,13,0.23076923076923078,low
55867,3,5,0.6,moderately high
55869,1,3,0.3333333333333333,moderately low
55870,1,1,1.0,high
55871,11,15,0.7333333333333333,moderately high
55872,4,6,0.6666666666666666,moderately high
55874,9,18,0.5,moderately high
55875,1,3,0.3333333333333333,moderately low
55878,4,8,0.5,moderately high
55879,4,7,0.5714285714285714,moderately high
55880,1,8,0.125,low
55884,5,12,0.4166666666666667,moderately low
55886,0,2,0.0,low
55887,0,2,0.0,low
55891,3,3,1.0,high
55892,0,1,0.0,low
55893,2,4,0.5,moderately high
55895,0,2,0.0,low
55896,0,1,0.0,low
55898,4,7,0.5714285714285714,moderately high
55899,1,4,0.25,moderately low
55901,14,18,0.7777777777777778,high
55904,2,6,0.3333333333333333,moderately low
55905,4,4,1.0,high
55907,0,1,0.0,low
55908,3,6,0.5,moderately high
55910,6,16,0.375,moderately low
55912,7,10,0.7,moderately high
55916,0,1,0.0,low
55917,4,8,0.5,moderately high
55918,1,3,0.3333333333333333,moderately low
55920,3,4,0.75,high
55921,6,9,0.6666666666666666,moderately high
55923,0,1,0.0,low
55926,0,1,0.0,low
55928,4,6,0.6666666666666666,moderately high
55929,6,15,0.4,moderately low
55930,0,2,0.0,low
55931,2,5,0.4,moderately low
55932,0,2,0.0,low
55933,1,3,0.3333333333333333,moderately low
55936,0,8,0.0,low
55937,0,3,0.0,low
55938,0,1,0.0,low
55939,5,8,0.625,moderately high
55940,0,1,0.0,low
55944,0,1,0.0,low
55946,1,1,1.0,high
55948,0,2,0.0,low
55949,0,1,0.0,low
55950,3,3,1.0,high
55951,1,2,0.5,moderately high
55952,2,3,0.6666666666666666,moderately high
55953,2,2,1.0,high
55955,4,7,0.5714285714285714,moderately high
55958,2,3,0.6666666666666666,moderately high
55959,2,6,0.3333333333333333,moderately low
55960,0,3,0.0,low
55961,4,6,0.6666666666666666,moderately high
55962,3,7,0.42857142857142855,moderately low
55964,0,1,0.0,low
55965,0,1,0.0,low
55967,2,2,1.0,high
55968,1,1,1.0,high
55970,7,12,0.5833333333333334,moderately high
55971,5,8,0.625,moderately high
55973,2,10,0.2,low
55974,6,9,0.6666666666666666,moderately high
55975,0,1,0.0,low
55977,0,2,0.0,low
55979,1,2,0.5,moderately high
55980,0,5,0.0,low
55981,0,1,0.0,low
55982,0,1,0.0,low
55984,4,6,0.6666666666666666,moderately high
55985,0,1,0.0,low
55986,2,2,1.0,high
55991,2,6,0.3333333333333333,moderately low
55992,1,2,0.5,moderately high
55997,3,3,1.0,high
56000,9,13,0.6923076923076923,moderately high
56001,0,2,0.0,low
56002,1,2,0.5,moderately high
56003,0,3,0.0,low
56005,0,1,0.0,low
56006,1,2,0.5,moderately high
56007,5,5,1.0,high
56008,4,6,0.6666666666666666,moderately high
56009,0,5,0.0,low
56010,1,4,0.25,moderately low
56011,3,7,0.42857142857142855,moderately low
56012,2,3,0.6666666666666666,moderately high
56013,6,8,0.75,high
56014,0,2,0.0,low
56015,0,1,0.0,low
56016,2,4,0.5,moderately high
56020,1,1,1.0,high
56021,2,5,0.4,moderately low
56023,0,1,0.0,low
56025,0,1,0.0,low
56026,0,2,0.0,low
56028,3,3,1.0,high
56029,9,13,0.6923076923076923,moderately high
56031,3,3,1.0,high
56032,11,17,0.6470588235294118,moderately high
56033,0,1,0.0,low
56034,3,4,0.75,high
56035,0,2,0.0,low
56036,0,3,0.0,low
56037,0,1,0.0,low
56040,1,11,0.09090909090909091,low
56041,0,1,0.0,low
56042,2,3,0.6666666666666666,moderately high
56043,2,2,1.0,high
56045,0,2,0.0,low
56046,0,1,0.0,low
56047,11,22,0.5,moderately high
56048,2,4,0.5,moderately high
56050,6,8,0.75,high
56051,2,2,1.0,high
56053,1,3,0.3333333333333333,moderately low
56054,0,1,0.0,low
56056,1,1,1.0,high
56057,4,4,1.0,high
56058,0,1,0.0,low
56059,0,5,0.0,low
56060,2,2,1.0,high
56062,1,1,1.0,high
56064,2,16,0.125,low
56065,2,5,0.4,moderately low
56067,11,12,0.9166666666666666,high
56068,4,10,0.4,moderately low
56069,4,13,0.3076923076923077,moderately low
56070,4,6,0.6666666666666666,moderately high
56071,0,9,0.0,low
56072,2,6,0.3333333333333333,moderately low
56073,4,10,0.4,moderately low
56075,2,3,0.6666666666666666,moderately high
56076,1,4,0.25,moderately low
56077,1,5,0.2,low
56078,1,1,1.0,high
56080,3,4,0.75,high
56081,0,1,0.0,low
56082,0,2,0.0,low
56083,2,2,1.0,high
56084,2,5,0.4,moderately low
56087,5,9,0.5555555555555556,moderately high
56088,0,1,0.0,low
56092,4,5,0.8,high
56093,0,1,0.0,low
56095,0,2,0.0,low
56097,6,11,0.5454545454545454,moderately high
56098,0,2,0.0,low
56099,1,2,0.5,moderately high
56100,0,2,0.0,low
56107,0,5,0.0,low
56110,1,2,0.5,moderately high
56111,9,20,0.45,moderately low
56112,3,8,0.375,moderately low
56113,1,2,0.5,moderately high
56114,0,1,0.0,low
56115,0,1,0.0,low
56116,1,7,0.14285714285714285,low
56117,0,2,0.0,low
56118,0,1,0.0,low
56119,1,1,1.0,high
56120,1,1,1.0,high
56121,1,7,0.14285714285714285,low
56122,0,1,0.0,low
56124,1,2,0.5,moderately high
56126,0,7,0.0,low
56128,3,8,0.375,moderately low
56129,3,4,0.75,high
56132,0,7,0.0,low
56134,0,2,0.0,low
56135,1,3,0.3333333333333333,moderately low
56136,0,1,0.0,low
56137,0,11,0.0,low
56138,0,1,0.0,low
56139,1,2,0.5,moderately high
56140,5,11,0.45454545454545453,moderately low
56143,0,2,0.0,low
56144,3,8,0.375,moderately low
56145,3,6,0.5,moderately high
56146,0,5,0.0,low
56147,0,5,0.0,low
56148,3,7,0.42857142857142855,moderately low
56149,0,1,0.0,low
56154,1,1,1.0,high
56156,0,8,0.0,low
56157,4,15,0.26666666666666666,moderately low
56158,0,2,0.0,low
56159,1,2,0.5,moderately high
56161,3,10,0.3,moderately low
56163,2,4,0.5,moderately high
56165,7,13,0.5384615384615384,moderately high
56166,3,8,0.375,moderately low
56169,3,5,0.6,moderately high
56170,1,3,0.3333333333333333,moderately low
56174,1,3,0.3333333333333333,moderately low
56178,2,2,1.0,high
56179,1,2,0.5,moderately high
56182,2,2,1.0,high
56183,0,1,0.0,low
56184,0,2,0.0,low
56185,3,4,0.75,high
56186,1,1,1.0,high
56188,0,1,0.0,low
56190,3,5,0.6,moderately high
56192,2,2,1.0,high
56193,3,3,1.0,high
56194,1,3,0.3333333333333333,moderately low
56196,0,3,0.0,low
56199,0,1,0.0,low
56200,4,6,0.6666666666666666,moderately high
56201,5,5,1.0,high
56203,2,6,0.3333333333333333,moderately low
56204,0,1,0.0,low
56206,1,2,0.5,moderately high
56207,0,1,0.0,low
56208,0,1,0.0,low
56209,2,5,0.4,moderately low
56210,0,3,0.0,low
56211,0,2,0.0,low
56212,0,1,0.0,low
56213,3,5,0.6,moderately high
56214,1,1,1.0,high
56215,1,2,0.5,moderately high
56216,0,2,0.0,low
56217,0,4,0.0,low
56218,2,6,0.3333333333333333,moderately low
56220,2,3,0.6666666666666666,moderately high
56221,0,1,0.0,low
56222,1,1,1.0,high
56223,0,1,0.0,low
56225,2,2,1.0,high
56226,3,3,1.0,high
56227,10,16,0.625,moderately high
56228,2,2,1.0,high
56229,3,5,0.6,moderately high
56230,0,1,0.0,low
56231,3,17,0.17647058823529413,low
56232,4,4,1.0,high
56234,2,3,0.6666666666666666,moderately high
56236,3,3,1.0,high
56237,0,2,0.0,low
56241,0,1,0.0,low
56242,1,1,1.0,high
56244,2,5,0.4,moderately low
56245,1,4,0.25,moderately low
56246,0,5,0.0,low
56247,0,1,0.0,low
56249,5,19,0.2631578947368421,moderately low
56250,1,5,0.2,low
56251,1,8,0.125,low
56253,1,1,1.0,high
56254,0,3,0.0,low
56255,14,18,0.7777777777777778,high
56256,1,2,0.5,moderately high
56257,1,1,1.0,high
56259,0,1,0.0,low
56260,10,15,0.6666666666666666,moderately high
56263,4,5,0.8,high
56264,4,4,1.0,high
56266,3,6,0.5,moderately high
56267,4,4,1.0,high
56268,0,1,0.0,low
56270,0,4,0.0,low
56271,0,1,0.0,low
56272,0,1,0.0,low
56273,0,2,0.0,low
56274,3,3,1.0,high
56276,0,1,0.0,low
56277,7,14,0.5,moderately high
56280,3,3,1.0,high
56281,0,1,0.0,low
56283,7,15,0.4666666666666667,moderately low
